Date,Open,High,Low,Close,Adj Close,Volume
2013-03-26,214.100006,219.375000,213.250000,217.899994,186.967331,97812
2013-03-28,217.899994,220.574997,215.000000,218.574997,187.546524,182610
2013-04-01,218.574997,220.800003,214.274994,215.675003,185.058197,3191024
2013-04-02,216.500000,225.574997,213.500000,224.899994,192.973633,1458608
2013-04-03,223.500000,227.225006,223.000000,224.350006,192.501724,337030
2013-04-04,222.500000,227.000000,220.500000,222.550003,190.957230,189190
2013-04-05,220.149994,231.425003,219.500000,227.375000,195.097290,511950
2013-04-08,227.000000,227.899994,215.024994,224.225006,192.394485,798744
2013-04-09,204.500000,209.125000,195.300003,196.899994,168.948456,2405696
2013-04-10,198.699997,202.250000,198.350006,201.175003,172.616592,546776
2013-04-11,203.000000,203.824997,199.550003,201.149994,172.595139,241950
2013-04-12,194.475006,194.500000,189.625000,191.649994,164.443726,772822
2013-04-15,192.500000,196.074997,188.600006,190.024994,163.049423,282196
2013-04-16,190.024994,191.550003,188.000000,190.850006,163.757309,169074
2013-04-17,191.500000,192.949997,186.300003,187.475006,160.861435,222614
2013-04-18,187.225006,188.949997,181.375000,184.324997,158.158600,443126
2013-04-22,184.324997,184.324997,164.000000,169.675003,145.588242,2408544
2013-04-23,171.875000,173.850006,170.274994,171.375000,147.046967,547214
2013-04-25,171.375000,172.500000,166.399994,167.600006,143.807861,740620
2013-04-26,167.625000,169.574997,164.000000,165.050003,141.619827,481606
2013-04-29,165.975006,171.449997,163.774994,170.949997,146.682266,483976
2013-04-30,172.500000,175.000000,169.625000,173.949997,149.256393,480832
2013-05-02,173.949997,177.649994,172.000000,176.225006,151.208450,308978
2013-05-03,176.000000,179.000000,174.725006,177.774994,152.538391,354178
2013-05-06,177.500000,180.750000,177.074997,178.524994,153.181931,204164
2013-05-07,178.750000,179.975006,174.824997,175.850006,150.886688,174394
2013-05-08,177.000000,177.500000,173.925003,176.074997,151.079727,171078
2013-05-09,175.649994,178.274994,175.649994,177.475006,152.280991,155378
2013-05-10,178.500000,178.500000,176.300003,177.550003,152.345352,116542
2013-05-13,177.050003,177.475006,173.350006,174.199997,149.470932,578382
2013-05-14,174.850006,175.274994,172.425003,173.975006,149.277847,124360
2013-05-15,174.350006,175.750000,170.850006,173.050003,148.484146,185318
2013-05-16,173.475006,174.274994,171.649994,173.625000,148.977539,312802
2013-05-17,173.425003,174.500000,169.500000,172.000000,147.583206,265418
2013-05-20,171.199997,171.199997,167.449997,169.074997,145.073456,479208
2013-05-21,169.000000,171.800003,168.050003,169.475006,145.416672,455110
2013-05-22,169.949997,172.000000,169.550003,171.024994,146.746643,276842
2013-05-23,170.000000,171.449997,166.000000,168.500000,144.580078,700462
2013-05-24,168.024994,171.000000,166.500000,168.324997,144.429916,170354
2013-05-27,168.324997,171.000000,166.600006,170.050003,145.910049,213642
2013-05-28,170.899994,171.750000,167.675003,170.375000,146.188889,199152
2013-05-29,169.100006,172.149994,168.199997,169.925003,145.802765,1048754
2013-05-30,169.000000,171.100006,167.675003,168.574997,144.644424,181200
2013-05-31,169.199997,169.925003,157.649994,163.274994,140.096771,358966
2013-06-03,166.000000,166.750000,161.800003,162.824997,139.710678,162468
2013-06-04,163.949997,167.000000,163.725006,165.425003,141.941574,188058
2013-06-05,166.000000,166.475006,162.250000,162.800003,139.689240,134136
2013-06-06,162.500000,165.574997,161.425003,165.050003,141.619827,230908
2013-06-07,164.875000,169.449997,164.875000,167.800003,143.979446,216148
2013-06-10,167.800003,172.300003,167.800003,171.350006,147.025497,288784
2013-06-11,172.000000,173.324997,159.699997,172.524994,148.033691,760814
2013-06-12,172.524994,173.100006,170.425003,172.324997,147.862091,285938
2013-06-13,170.175003,170.449997,166.350006,170.024994,145.888565,207162
2013-06-14,166.500000,170.000000,165.500000,168.824997,144.858932,300608
2013-06-17,169.975006,169.975006,166.100006,169.024994,145.030533,112482
2013-06-18,169.000000,170.949997,168.625000,170.550003,146.339050,48202
2013-06-19,168.500000,172.250000,168.500000,171.524994,147.175644,1264226
2013-06-20,172.550003,174.500000,170.550003,173.725006,149.063370,1984678
2013-06-21,173.000000,175.449997,172.074997,174.425003,149.663971,818158
2013-06-24,174.000000,174.750000,165.850006,173.324997,148.720123,398944
2013-06-25,173.324997,173.324997,168.100006,172.100006,147.669037,364228
